price	city	neighborhood	bedrooms	garage
R$ 929.700,00	curitiba	santo inácio	3	2
R$ 572.000,00	curitiba	bacacheri	2	1
R$ 670.000,00	curitiba	bigorrilho	2	2
R$ 4.092.160,00	curitiba	batel	3	4
R$ 631.599,00	curitiba	cabral	3	1
R$ 706.600,00	curitiba	alto da glória	2	2
R$ 606.400,00	curitiba	mercês	2	1
R$ 264.900,00	curitiba	novo mundo	2	1
R$ 1.640.000,00	curitiba	bigorrilho	3	3
R$ 2.590.000,00	curitiba	mossunguê	3	3
R$ 362.000,00	curitiba	cidade industrial de curitiba	2	1
R$ 737.400,00	curitiba	santo inácio	3	2
R$ 1.130.228,00	curitiba	cidade industrial de curitiba	3	1
R$ 790.000,00	curitiba	santo inácio	3	2
R$ 1.431.000,00	curitiba	água verde	3	2
R$ 850.000,00	curitiba	cidade industrial de curitiba	3	2
R$ 272.900,00	curitiba	água verde	1	0
R$ 801.729,00	curitiba	água verde	2	2
R$ 1.623.000,00	curitiba	ahú	3	3
R$ 239.900,00	curitiba	lindóia	2	1
R$ 343.700,00	curitiba	água verde	2	1
R$ 241.502,00	curitiba	boa vista	1	1
R$ 329.000,00	curitiba	portão	2	1
R$ 260.000,00	curitiba	novo mundo	2	1
R$ 351.900,00	curitiba	água verde	2	1
R$ 850.000,00	curitiba	cidade industrial de curitiba	3	2
R$ 254.900,00	curitiba	tingui	2	1
R$ 215.591,00	curitiba	água verde	1	0
R$ 1.815.000,00	curitiba	água verde	3	3
R$ 625.300,00	curitiba	cabral	3	2
R$ 627.000,00	curitiba	vila izabel	2	2
R$ 284.045,00	curitiba	campo comprido	3	1
R$ 1.358.746,00	curitiba	seminário	3	1
R$ 201.225,00	curitiba	água verde	1	1
R$ 227.000,00	curitiba	cristo rei	1	0
R$ 273.900,00	curitiba	novo mundo	2	1
R$ 4.600.000,00	curitiba	batel	4	4
R$ 240.900,00	curitiba	novo mundo	2	1
R$ 310.000,00	curitiba	centro	1	0
R$ 885.700,00	curitiba	centro	3	1
R$ 1.310.000,00	curitiba	mercês	3	1
R$ 898.400,00	curitiba	campo comprido	3	2
R$ 351.900,00	curitiba	água verde	2	1
R$ 626.320,00	curitiba	seminário	1	2
R$ 750.000,00	curitiba	batel	3	1
R$ 8.421.000,00	curitiba	cabral	4	4
R$ 8.590.000,00	curitiba	cabral	4	4
R$ 359.684,00	curitiba	bacacheri	2	1
R$ 1.890.000,00	curitiba	cabral	4	3
R$ 235.950,00	curitiba	rebouças	1	1
R$ 1.431.000,00	curitiba	água verde	3	2
R$ 1.210.490,00	curitiba	bigorrilho	3	3
R$ 764.000,00	curitiba	vila izabel	3	2
R$ 511.900,00	curitiba	água verde	3	1
R$ 680.000,00	curitiba	bigorrilho	2	1
R$ 1.777.731,00	curitiba	batel	3	2
R$ 1.570.000,00	curitiba	cabral	3	2
R$ 1.029.000,00	curitiba	champagnat	3	3
R$ 275.000,00	curitiba	portão	3	1
R$ 1.890.000,00	curitiba	água verde	4	2
R$ 249.900,00	curitiba	cidade industrial de curitiba	3	1
R$ 850.000,00	curitiba	mossunguê	3	2
R$ 1.770.000,00	curitiba	água verde	3	3
R$ 351.900,00	curitiba	água verde	2	1
R$ 642.772,00	curitiba	champagnat	2	2
R$ 3.665.500,00	curitiba	batel	1	4
R$ 242.175,00	curitiba	capão raso	2	1
R$ 8.400.000,00	curitiba	batel	1	0
R$ 960.000,00	curitiba	água verde	4	2
R$ 351.900,00	curitiba	água verde	2	1
R$ 285.900,00	curitiba	bom retiro	1	0
R$ 1.431.000,00	curitiba	água verde	3	2
R$ 611.600,00	curitiba	água verde	2	1
R$ 2.963.566,00	curitiba	tarumã	3	3
R$ 2.593.095,00	curitiba	juvevê	3	2
R$ 1.220.000,00	curitiba	batel	4	2
R$ 351.900,00	curitiba	água verde	2	1
R$ 800.838,00	curitiba	bacacheri	3	2
R$ 599.000,00	curitiba	bigorrilho	2	1
R$ 1.790.000,00	curitiba	alto da glória	2	3
R$ 870.500,00	curitiba	ahú	3	2
R$ 1.140.500,00	curitiba	mercês	3	3
R$ 873.488,00	curitiba	cabral	3	1
R$ 285.000,00	curitiba	portão	3	1
R$ 1.694.000,00	curitiba	água verde	3	3
R$ 549.000,00	curitiba	cristo rei	2	1
R$ 752.500,00	curitiba	santo inácio	3	2
R$ 1.949.880,00	curitiba	hugo lange	3	0
R$ 3.943.000,00	curitiba	água verde	3	3
R$ 1.217.810,00	curitiba	juvevê	2	3
R$ 511.900,00	curitiba	água verde	3	1
R$ 349.140,00	curitiba	novo mundo	1	2
R$ 526.000,00	curitiba	centro	2	1
R$ 802.558,00	curitiba	cabral	3	1
R$ 835.000,00	curitiba	ahú	1	2
R$ 275.000,00	curitiba	portão	3	1
R$ 974.830,00	curitiba	alto da rua xv	3	2
R$ 850.000,00	curitiba	cidade industrial de curitiba	3	2
R$ 762.200,00	curitiba	alto da glória	3	2
R$ 725.000,00	curitiba	cabral	2	1
R$ 324.000,00	curitiba	centro	1	1
R$ 234.900,00	curitiba	capão da imbuia	1	1
R$ 653.000,00	curitiba	alto da glória	3	1
R$ 1.421.000,00	curitiba	água verde	1	2
R$ 3.650.000,00	curitiba	seminário	4	4
R$ 1.342.898,00	curitiba	água verde	3	3
R$ 209.000,00	curitiba	santa cândida	3	1
R$ 269.900,00	curitiba	campo comprido	2	1
R$ 1.005.600,00	curitiba	champagnat	2	2
R$ 501.615,00	curitiba	bacacheri	2	1
R$ 2.334.213,00	curitiba	bigorrilho	3	3
R$ 624.000,00	curitiba	bacacheri	3	1
R$ 599.000,00	curitiba	vila izabel	2	2
R$ 852.674,00	curitiba	champagnat	3	2
R$ 272.900,00	curitiba	água verde	1	0
R$ 234.900,00	curitiba	capão da imbuia	2	1
R$ 500.000,00	curitiba	alto da glória	2	1
R$ 450.000,00	curitiba	centro	3	1
R$ 289.900,00	curitiba	mossunguê	1	1
R$ 295.000,00	curitiba	portão	2	1
R$ 351.900,00	curitiba	água verde	2	1
R$ 1.060.000,00	curitiba	campina do siqueira	3	2
R$ 275.000,00	curitiba	portão	3	1
R$ 1.265.000,00	curitiba	alto da glória	3	2
R$ 1.342.898,00	curitiba	água verde	3	2
R$ 798.700,00	curitiba	bastel	3	1
R$ 762.491,00	curitiba	cabral	2	1
R$ 234.900,00	curitiba	capão da imbuia	2	1
R$ 1.135.700,00	curitiba	alto da glória	2	2
R$ 950.000,00	curitiba	água verde	3	2
R$ 355.816,00	curitiba	campo comprido	1	2
R$ 1.190.000,00	curitiba	cristo rei	3	3
R$ 859.690,00	curitiba	batel	2	2
R$ 619.900,00	curitiba	centro	2	1
R$ 190.000,00	curitiba	rebouças	1	0
R$ 212.905,00	curitiba	centro	1	0
R$ 2.490.000,00	curitiba	água verde	4	3
R$ 875.567,00	curitiba	juvevê	2	1
R$ 1.600.000,00	curitiba	água verde	3	3
R$ 736.800,00	curitiba	mercês	2	1
R$ 5.257.000,00	curitiba	água verde	3	5
R$ 3.922.900,00	curitiba	mossunguê	3	4
R$ 688.800,00	curitiba	centro	2	1
R$ 1.056.983,00	curitiba	cidade industrial de curitiba	3	2
R$ 891.939,00	curitiba	boa vista	3	2
R$ 272.900,00	curitiba	água verde	1	0
R$ 245.000,00	curitiba	centro	1	1
R$ 444.000,00	curitiba	água verde	2	1
R$ 3.032.000,00	curitiba	cidade industrial de curitiba	3	3
R$ 351.900,00	curitiba	água verde	2	1
R$ 1.075.187,00	curitiba	mossunguê	2	1
R$ 5.206.000,00	curitiba	cabral	3	4
R$ 790.000,00	curitiba	campo comprido	3	2
R$ 270.000,00	curitiba	água verde	1	0
R$ 229.900,00	curitiba	tingui	3	1
R$ 782.368,00	curitiba	cabral	3	2
R$ 1.536.150,00	curitiba	juvevê	3	3
R$ 630.000,00	curitiba	cabral	2	2
R$ 475.000,00	curitiba	ahú	2	2
R$ 2.346.898,00	curitiba	bigorrilho	3	3
R$ 460.000,00	curitiba	cristo rei	2	0
R$ 755.000,00	curitiba	mercês	3	1
R$ 680.000,00	curitiba	bigorrilho	2	2
R$ 1.150.000,00	curitiba	alto da rua xv	3	2
R$ 159.900,00	curitiba	tingui	1	0
R$ 800.830,00	curitiba	bacacheri	3	2
R$ 1.243.788,00	curitiba	água verde	3	2
R$ 457.400,00	curitiba	alto da glória	2	1
R$ 3.200.000,00	curitiba	mossunguê	4	4
R$ 479.900,00	curitiba	mossunguê	2	1
R$ 446.947,00	curitiba	boa vista	3	1
R$ 878.288,00	curitiba	bacacheri	3	2
R$ 408.913,00	curitiba	cabral	1	0
R$ 1.140.000,00	curitiba	mercês	3	2
R$ 636.700,00	curitiba	centro	2	1
R$ 361.900,00	curitiba	água verde	1	1
R$ 699.000,00	curitiba	bigorrilho	3	2
R$ 1.031.980,00	curitiba	água verde	3	3
R$ 560.000,00	curitiba	batel	2	1
R$ 993.778,00	curitiba	mossunguê	3	2
R$ 360.000,00	curitiba	alto da glória	3	1
R$ 419.000,00	curitiba	boa vista	2	1
R$ 429.903,00	curitiba	são francisco	1	1
R$ 210.600,00	curitiba	cristo rei	1	0
R$ 1.590.000,00	curitiba	cidade industrial de curitiba	3	3
R$ 2.842.700,00	curitiba	cabral	3	3
R$ 249.900,00	curitiba	cidade industrial de curitiba	2	1
R$ 199.900,00	curitiba	portão	1	1
R$ 819.000,00	curitiba	vila izabel	1	2
R$ 1.837.900,00	curitiba	água verde	3	3
R$ 790.000,00	curitiba	alto da glória	2	1
R$ 220.000,00	curitiba	pinheirinho	3	1
R$ 415.000,00	curitiba	capão raso	1	1
R$ 9.570.000,00	curitiba	cabral	4	5
R$ 5.185.042,00	curitiba	campina do siqueira	4	4
R$ 1.550.000,00	curitiba	ahú	3	2
R$ 680.000,00	curitiba	mercês	3	2
R$ 987.584,00	curitiba	água verde	3	2
R$ 457.000,00	curitiba	bacacheri	2	1
R$ 614.505,00	curitiba	bacacheri	3	2
R$ 3.900.000,00	curitiba	seminário	4	4
R$ 624.000,00	curitiba	bacacheri	3	1
R$ 255.000,00	curitiba	novo mundo	1	0
R$ 1.147.105,00	curitiba	água verde	2	2
R$ 628.000,00	curitiba	alto da glória	3	2
R$ 978.900,00	curitiba	alto da glória	3	2
R$ 2.590.913,00	curitiba	cidade industrial de curitiba	3	3
R$ 288.608,00	curitiba	cajuru	2	1
R$ 5.056.400,00	curitiba	água verde	3	4
R$ 649.700,00	curitiba	alto da glória	2	1
R$ 254.900,00	curitiba	tingui	2	1
R$ 455.000,00	curitiba	capão raso	3	1
R$ 494.113,00	curitiba	boa vista	2	1
R$ 525.000,00	curitiba	vila izabel	2	1
R$ 1.694.000,00	curitiba	água verde	3	3
R$ 351.900,00	curitiba	água verde	2	1
R$ 275.000,00	curitiba	portão	3	1
R$ 819.000,00	curitiba	vila izabel	3	2
R$ 328.000,00	curitiba	ahú	3	2
R$ 885.000,00	curitiba	ahú	3	2
R$ 969.240,00	curitiba	centro	3	2
R$ 970.000,00	curitiba	cidade industrial de curitiba	3	2
R$ 2.903.000,00	curitiba	cidade industrial de curitiba	3	3
R$ 760.000,00	curitiba	batel	3	1
R$ 569.000,00	curitiba	boa vista	3	1
R$ 882.279,00	curitiba	cidade industrial de curitiba	3	2
R$ 840.000,00	curitiba	vila izabel	3	2
R$ 499.000,00	curitiba	bacacheri	3	1
R$ 790.000,00	curitiba	barigui	3	2
R$ 240.000,00	curitiba	capão raso	1	1
R$ 795.000,00	curitiba	cabral	3	2
R$ 314.900,00	curitiba	boa vista	2	1
R$ 211.900,00	curitiba	boqueirão	2	1
R$ 750.000,00	curitiba	água verde	1	2
R$ 1.694.000,00	curitiba	água verde	3	3
R$ 1.007.673,00	curitiba	bacacheri	3	3
R$ 1.185.600,00	curitiba	água verde	4	3
R$ 850.000,00	curitiba	cidade industrial de curitiba	3	2
R$ 746.912,00	curitiba	alto da glória	2	2
R$ 475.000,00	curitiba	novo mundo	3	2
R$ 1.290.000,00	curitiba	cristo rei	3	3
R$ 1.217.810,00	curitiba	hugo lange	2	2
R$ 458.000,00	curitiba	cristo rei	2	1
R$ 637.000,00	curitiba	cristo rei	2	1
R$ 2.490.000,00	curitiba	campo comprido	4	4
R$ 1.024.100,00	curitiba	mercês	2	2
R$ 2.460.000,00	curitiba	ahú	3	4
R$ 351.900,00	curitiba	água verde	2	1
R$ 1.777.731,00	curitiba	batel	3	2
R$ 1.431.000,00	curitiba	água verde	3	2
R$ 1.033.612,00	curitiba	boa vista	3	2
R$ 2.810.000,00	curitiba	cabral	3	3
R$ 254.000,00	curitiba	centro	1	0
R$ 576.890,00	curitiba	água verde	2	1
R$ 370.000,00	curitiba	água verde	3	1
R$ 921.519,00	curitiba	cabral	3	2
R$ 4.872.000,00	curitiba	cabral	3	4
R$ 190.000,00	curitiba	água verde	2	0
R$ 479.900,00	curitiba	mossunguê	2	1
R$ 663.000,00	curitiba	cidade industrial de curitiba	3	2
R$ 617.700,00	curitiba	mercês	2	12
R$ 652.600,00	curitiba	água verde	1	1
R$ 940.000,00	curitiba	água verde	3	2
R$ 189.000,00	curitiba	alto da rua xv	1	0
R$ 624.000,00	curitiba	bacacheri	3	1
R$ 1.017.660,00	curitiba	cabral	3	3
R$ 1.290.000,00	curitiba	cristo rei	3	3
R$ 797.000,00	curitiba	cabral	1	0
R$ 457.000,00	curitiba	bacacheri	2	1
R$ 679.952,00	curitiba	seminário	2	0
R$ 2.938.570,00	curitiba	campo comprido	4	4
R$ 3.000.000,00	curitiba	batel	3	3
R$ 1.440.000,00	curitiba	juvevê	3	2
R$ 800.838,00	curitiba	bacacheri	3	2
R$ 587.300,00	curitiba	alto da glória	1	1
R$ 569.900,00	curitiba	mossunguê	2	2
R$ 223.000,00	curitiba	atuba	1	1
R$ 1.047.824,00	curitiba	batel	1	1
R$ 420.930,00	curitiba	centro	2	0
R$ 1.278.000,00	curitiba	ahú	3	3
R$ 745.000,00	curitiba	bom retiro	3	2
R$ 189.000,00	curitiba	alto da rua xv	1	0
R$ 457.000,00	curitiba	bacacheri	2	1
R$ 459.000,00	curitiba	centro	2	1
R$ 3.812.196,00	curitiba	juvevê	3	3
R$ 241.502,00	curitiba	bacacheri	1	1
R$ 740.000,00	curitiba	batel	3	1
R$ 1.750.000,00	curitiba	água verde	1	3
R$ 810.000,00	curitiba	água verde	3	2
R$ 351.900,00	curitiba	água verde	2	1
R$ 272.900,00	curitiba	água verde	1	0
R$ 3.857.000,00	curitiba	campo comprido	1	4
R$ 525.000,00	curitiba	centro	2	0
R$ 351.900,00	curitiba	água verde	2	1
R$ 1.837.900,00	curitiba	portão	3	2
R$ 4.598.170,00	curitiba	água verde	3	3
R$ 1.421.800,00	curitiba	batel	3	2
R$ 2.650.000,00	curitiba	mossunguê	3	4
R$ 457.000,00	curitiba	bacacheri	2	1
R$ 1.437.725,00	curitiba	água verde	3	2
R$ 1.020.000,00	curitiba	cidade industrial de curitiba	3	2
R$ 464.750,00	curitiba	centro	2	1
R$ 1.305.000,00	curitiba	cabral	1	2
R$ 990.000,00	curitiba	cidade industrial de curitiba	3	2
R$ 895.000,00	curitiba	centro	2	2
R$ 439.000,00	curitiba	portão	3	2
R$ 5.360.937,00	curitiba	cabral	3	4
R$ 1.005.000,00	curitiba	mercês	2	3
R$ 1.694.000,00	curitiba	água verde	3	3
R$ 922.694,00	curitiba	batel	3	2
R$ 827.900,00	curitiba	centro	2	2
R$ 826.000,00	curitiba	alto da glória	2	2
R$ 820.700,00	curitiba	boa vista	3	1
R$ 3.800.000,00	curitiba	batel	3	2
R$ 550.000,00	curitiba	bacacheri	3	2
R$ 477.733,00	curitiba	centro	1	0
R$ 732.672,00	curitiba	bigorrilho	2	1
R$ 380.000,00	curitiba	tingui	2	2
R$ 1.284.208,00	curitiba	champagnat	3	2
R$ 510.000,00	curitiba	portão	3	3
R$ 375.000,00	curitiba	capão raso	3	1
R$ 4.000.000,00	curitiba	batel	4	4
R$ 511.900,00	curitiba	água verde	3	1
R$ 679.000,00	curitiba	seminário	2	1
R$ 457.000,00	curitiba	bacacheri	2	1
R$ 766.700,00	curitiba	alto da glória	3	2
R$ 620.000,00	curitiba	bacacheri	2	2
R$ 1.268.000,00	curitiba	ecoville	4	2
R$ 2.744.760,00	curitiba	campo comprido	4	4
R$ 440.000,00	curitiba	cristo rei	2	1
R$ 850.000,00	curitiba	cidade industrial de curitiba	3	2
R$ 549.200,00	curitiba	centro	1	2
R$ 241.000,00	curitiba	centro	1	0
R$ 883.480,00	curitiba	campina do siqueira	3	1
R$ 4.400.000,00	curitiba	água verde	4	3
R$ 1.694.000,00	curitiba	água verde	3	3
R$ 2.735.790,00	curitiba	ahú	3	3
R$ 320.000,00	curitiba	novo mundo	2	1
R$ 275.000,00	curitiba	portão	3	1
R$ 351.900,00	curitiba	água verde	2	1
R$ 1.029.000,00	curitiba	champagnat	3	3
R$ 3.700.000,00	curitiba	ahú	4	4
R$ 1.674.109,00	curitiba	batel	3	2
R$ 701.205,00	curitiba	bigorrilho	2	1
R$ 331.900,00	curitiba	bacacheri	2	1
R$ 658.500,00	curitiba	mercês	1	1
R$ 545.100,00	curitiba	tarumã	1	1
R$ 509.900,00	curitiba	mossunguê	2	1
R$ 538.856,00	curitiba	cristo rei	2	1
R$ 3.000.000,00	curitiba	centro	4	3
R$ 489.800,00	curitiba	tarumã	2	1
R$ 1.962.000,00	curitiba	alto da glória	3	3
R$ 142.100,00	curitiba	novo mundo	1	0
R$ 1.050.000,00	curitiba	batel	3	2
R$ 3.032.000,00	curitiba	cidade industrial de curitiba	3	3
R$ 1.850.000,00	curitiba	água verde	3	3
R$ 266.600,00	curitiba	vila izabel	1	0
R$ 722.000,00	curitiba	cabral	2	1
R$ 480.000,00	curitiba	bacacheri	3	1
R$ 624.000,00	curitiba	bacacheri	3	1
R$ 263.725,00	curitiba	centro	1	0
R$ 712.465,00	curitiba	bacacheri	3	2
R$ 1.384.500,00	curitiba	água verde	3	2
R$ 999.256,00	curitiba	cabral	3	2
R$ 360.909,00	curitiba	boa vista	2	1
R$ 945.000,00	curitiba	batel	3	2
R$ 787.000,00	curitiba	mercês	2	2
R$ 2.881.900,00	curitiba	cabral	3	3
R$ 354.000,00	curitiba	capão raso	2	1
R$ 4.976.352,00	curitiba	cabral	1	4
R$ 509.000,00	curitiba	portão	3	3
R$ 631.599,00	curitiba	cabral	3	2
R$ 1.393.251,00	curitiba	água verde	4	2
R$ 755.000,00	curitiba	mercês	3	1
R$ 963.675,00	curitiba	cabral	3	2
R$ 3.162.450,00	curitiba	batel	1	4
R$ 988.050,00	curitiba	cidade industrial de curitiba	3	2
R$ 457.000,00	curitiba	bacacheri	2	1
R$ 1.221.359,00	curitiba	bigorrilho	2	1
R$ 1.431.000,00	curitiba	água verde	3	2
R$ 1.623.677,00	curitiba	ahú	3	3
R$ 823.950,00	curitiba	centro	3	1
R$ 1.242.300,00	curitiba	centro	1	0
R$ 580.000,00	curitiba	vila izabel	2	1
R$ 743.500,00	curitiba	ahú	2	2
R$ 254.900,00	curitiba	tingui	2	1
R$ 361.900,00	curitiba	água verde	1	1
R$ 800.837,00	curitiba	bacacheri	3	2
R$ 299.000,00	curitiba	centro	1	1
R$ 887.805,00	curitiba	cabral	2	2
R$ 810.000,00	curitiba	cabral	3	1
R$ 1.190.000,00	curitiba	cristo rei	3	3
R$ 692.379,00	curitiba	bacacheri	3	2
R$ 1.052.168,00	curitiba	jardim botânico	3	2
R$ 1.832.693,00	curitiba	ahú	3	3
R$ 840.790,00	curitiba	cristo rei	3	1
R$ 1.164.310,00	curitiba	cidade industrial de curitiba	4	2
R$ 558.172,00	curitiba	tarumã	2	1
R$ 6.859.947,00	curitiba	cabral	1	0
R$ 345.105,00	curitiba	juvevê	1	0
R$ 550.000,00	curitiba	boa vista	3	2
R$ 550.000,00	curitiba	bom retiro	2	2
R$ 329.000,00	curitiba	água verde	2	1
R$ 635.000,00	curitiba	cabral	2	1
R$ 1.694.000,00	curitiba	água verde	3	3
R$ 980.000,00	curitiba	portão	3	2
R$ 346.184,00	curitiba	pinheirinho	2	1
R$ 226.000,00	curitiba	santa felicidade	2	1
R$ 480.900,00	curitiba	alto da glória	2	1
R$ 850.000,00	curitiba	cidade industrial de curitiba	3	2
R$ 1.431.000,00	curitiba	água verde	3	2
R$ 459.000,00	curitiba	centro	2	1
R$ 815.000,00	curitiba	batel	3	1
R$ 280.000,00	curitiba	novo mundo	1	1
R$ 609.180,00	curitiba	bacacheri	2	1
R$ 330.000,00	curitiba	boa vista	3	1
R$ 267.520,00	curitiba	centro	1	1
R$ 631.599,00	curitiba	cabral	3	2
R$ 499.900,00	curitiba	mossunguê	2	1
R$ 405.900,00	curitiba	tingui	2	1
R$ 620.000,00	curitiba	bacacheri	2	2
R$ 762.491,00	curitiba	cabral	2	1
R$ 1.378.100,00	curitiba	hugo lange	1	0
R$ 10.080.527,00	curitiba	cabral	4	5
R$ 3.100.000,00	curitiba	juvevê	4	4
R$ 463.000,00	curitiba	ahú	3	1
R$ 173.900,00	curitiba	cidade industrial de curitiba	1	1
R$ 7.079.000,00	curitiba	bigorrilho	4	5
R$ 1.350.000,00	curitiba	água verde	3	3
R$ 861.000,00	curitiba	cabral	3	1
R$ 350.963,00	curitiba	boa vista	2	1
R$ 650.000,00	curitiba	cabral	2	2
R$ 310.000,00	curitiba	centro	2	1
R$ 760.000,00	curitiba	são francisco	2	2
R$ 457.000,00	curitiba	bacacheri	2	1
R$ 3.034.000,00	curitiba	campo comprido	4	4
R$ 267.000,00	curitiba	cidade industrial de curitiba	1	0
R$ 784.000,00	curitiba	ahú	3	2
R$ 1.203.250,00	curitiba	bigorrilho	2	2
R$ 540.000,00	curitiba	bom retiro	2	1
R$ 656.000,00	curitiba	centro	2	2
R$ 985.291,00	curitiba	juvevê	2	1
R$ 355.000,00	curitiba	centro	1	0
R$ 638.000,00	curitiba	mercês	3	1
R$ 624.000,00	curitiba	bacacheri	3	1
R$ 484.900,00	curitiba	boa vista	2	1
R$ 640.000,00	curitiba	boa vista	3	1
R$ 337.076,00	curitiba	bacacheri	2	1
R$ 560.000,00	curitiba	bom retiro	2	1
R$ 658.714,00	curitiba	boa vista	2	1
R$ 244.900,00	curitiba	água verde	1	1
R$ 1.694.000,00	curitiba	água verde	3	3
R$ 629.166,00	curitiba	batel	3	1
R$ 187.531,00	curitiba	fazendinha	2	1
R$ 269.900,00	curitiba	novo mundo	2	1
R$ 164.900,00	curitiba	cajuru	2	1
R$ 267.900,00	curitiba	cidade industrial de curitiba	2	1
R$ 320.900,00	curitiba	bacacheri	2	1
R$ 269.900,00	curitiba	novo mundo	2	1
R$ 286.799,00	curitiba	campo comprido	2	1
R$ 349.000,00	curitiba	capão raso	2	1
R$ 153.000,00	araucária	thomaz coelho	2	1
R$ 300.900,00	curitiba	campo comprido	2	1
R$ 599.000,00	curitiba	bairro alto	3	2
R$ 320.000,00	araucária	tindiquera	3	1
R$ 310.000,00	araucária	tindiquera	3	1
R$ 277.000,00	araucária	tindiquera	3	1
R$ 320.000,00	araucária	tindiquera	3	1
R$ 280.000,00	araucária	tindiquera	3	1
R$ 305.000,00	araucária	tindiquera	3	1
R$ 139.000,00	são josé dos pinhais	afonso pena	2	1
R$ 961.507,00	curitiba	água verde	2	2
R$ 3.400.000,00	curitiba	campo comprido	4	4
R$ 3.755.000,00	curitiba	batel	4	5
R$ 982.318,00	curitiba	água verde	2	2
R$ 2.730.000,00	curitiba	batel	3	3
R$ 931.525,00	curitiba	água verde	2	2
R$ 870.000,00	curitiba	cabral	3	2
R$ 1.110.779,00	curitiba	água verde	3	2
R$ 477.000,00	curitiba	água verde	1	1
R$ 960.000,00	curitiba	são lourenço	3	2
R$ 399.000,00	curitiba	bigorrilho	1	1
R$ 815.614,00	curitiba	água verde	2	2
R$ 970.000,00	curitiba	mossunguê	3	2
R$ 175.000,00	araucária	campina da barra	2	1
R$ 200.000,00	são josé dos pinhais	braga	2	1
R$ 290.000,00	são josé dos pinhais	braga	3	1
R$ 169.900,00	araucária	costeira	2	1
R$ 2.050.000,00	curitiba	água verde	3	2
R$ 1.600.000,00	curitiba	água verde	4	3
R$ 270.000,00	curitiba	água verde	2	1
R$ 849.000,00	curitiba	água verde	3	2
R$ 550.000,00	curitiba	água verde	3	1
R$ 1.990.000,00	curitiba	batel	3	3
R$ 1.600.000,00	curitiba	água verde	4	3
R$ 795.000,00	curitiba	batel	3	2
R$ 230.000,00	curitiba	rebouças	3	
R$ 1.790.000,00	curitiba	batel	2	2
R$ 407.000,00	curitiba	alto da rua xv	1	1
R$ 315.000,00	curitiba	xaxim	2	1
R$ 530.000,00	curitiba	centro	3	2
R$ 1.200.000,00	curitiba	cabral	3	2
R$ 850.000,00	curitiba	batel	2	1
R$ 432.000,00	curitiba	alto da rua xv	1	1
R$ 245.900,00	curitiba	capão raso	2	1
R$ 682.900,00	curitiba	água verde	3	1
R$ 174.900,00	araucária	costeira	2	1
R$ 880.000,00	curitiba	vila izabel	3	2
R$ 220.000,00	curitiba	neoville	2	1
R$ 430.000,00	curitiba	água verde	3	1
R$ 258.000,00	colombo	campo pequeno	2	1
R$ 460.000,00	curitiba	capão raso	3	2
R$ 750.000,00	curitiba	alto da gloria/juvevê	3	1
R$ 216.000,00	colombo	campo pequeno	2	1
R$ 3.650.000,00	curitiba	ecoville	3	4
R$ 610.000,00	curitiba	mercês	2	1
R$ 578.900,00	curitiba	vila izabel	2	2
R$ 480.000,00	curitiba	centro	3	1
R$ 3.700.000,00	curitiba	ecoville	3	4
R$ 106.590,00	são josé dos pinhais	afonso pena	2	
R$ 159.000,00	araucária	costeira	2	1
R$ 296.900,00	curitiba	novo mundo	2	1
R$ 280.000,00	araucária	centro	2	1
R$ 250.000,00	curitiba	centro	3	0
R$ 313.900,00	curitiba	centro	1	1
R$ 375.900,00	curitiba	tingui	2	1
R$ 129.000,00	curitiba	capão da imbuia	1	
R$ 219.900,00	curitiba	pinheirinho	2	1
R$ 229.000,00	curitiba	cristo rei	3	1
R$ 360.000,00	curitiba	uberaba	3	1
R$ 139.000,00	curitiba	rebouças	1	
R$ 1.150.000,00	curitiba	ecoville	3	2
R$ 700.000,00	curitiba	champagnat	3	2
R$ 770.000,00	curitiba	batel	1	1
R$ 750.000,00	curitiba	batel	2	2
R$ 2.604.000,00	curitiba	alto da glória	3	3
R$ 735.000,00	curitiba	água verde	3	2
R$ 145.000,00	araucária	iguaçu	2	1
R$ 230.000,00	curitiba	novo mundo	3	1
R$ 135.000,00	curitiba	uberaba	2	1
R$ 130.000,00	curitiba	campo santana	2	1
R$ 140.000,00	almirante tamandaré	jardim roma	2	1
R$ 160.000,00	araucária	sabiá	3	1
R$ 194.000,00	curitiba	fazendinha	2	1
R$ 210.000,00	araucária	cachoeira	2	1
R$ 209.000,00	curitiba	lindóia	2	1
R$ 135.000,00	são josé dos pinhais	colonia rio grande	2	1
R$ 1.350.000,00	curitiba	cristo rei	3	3
R$ 10.851.410,62	curitiba	ecoville	4	5
R$ 2.200.000,00	curitiba	água verde	4	3
R$ 3.000.000,00	curitiba	batel	4	3
R$ 1.850.000,00	curitiba	água verde	4	3
R$ 2.200.000,00	curitiba	água verde	4	3
R$ 189.900,00	araucária	fazenda velha	2	1
R$ 355.416,00	curitiba	novo mundo	2	1
R$ 355.416,00	curitiba	novo mundo	3	1
R$ 208.900,00	curitiba	tingui	1	1
R$ 320.900,00	curitiba	tingui	2	1
R$ 128.000,00	curitiba	sítio cercado	2	1
R$ 145.000,00	almirante tamandaré	botiatuba	2	1
R$ 990.000,00	curitiba	água verde	3	3
R$ 1.950.000,00	curitiba	juvevê	3	3
R$ 1.080.000,00	curitiba	centro	3	2
R$ 5.484.276,00	curitiba	cabral	3	4
R$ 822.983,00	curitiba	alto da rua xv	3	1
